Reaction ID	Standard reaction Gibbs energy (kJ/mol)	Uncertainty corresponding to 95% confidence interval (kJ/mol)	Standard transformed reaction Gibbs energy (kJ/mol)	Minimum transformed reaction Gibbs energy (kJ/mol)	Maximum transformed reaction Gibbs energy (kJ/mol)
CLPNH161pp	239.08	173205.08	237.36	-339293.89	339728.83
CLPNH180pp	239.08	173205.08	237.36	-339293.89	339728.83
CLPNH181pp	239.08	173205.08	237.36	-339293.89	339728.83
CLPNS120pp	0.00	244948.97	-1.72	-480140.91	480137.47
CLPNS140pp	0.00	244948.97	-1.72	-480140.91	480137.47
CLPNS141pp	0.00	244948.97	-1.72	-480140.91	480137.47
CLPNS160pp	0.00	244948.97	-1.72	-480140.91	480137.47
CLPNS161pp	0.00	244948.97	-1.72	-480140.91	480137.47
CLPNS180pp	0.00	244948.97	-1.72	-480140.91	480137.47
CLPNS181pp	0.00	244948.97	-1.72	-480140.91	480137.47
CLt3_2pp	0.00	0.00	26.05	-13.15	65.25
CLtex	0.00	0.00	0.00	-19.60	19.60
CMPN	239.08	173205.08	239.08	-339292.17	339730.55
CMPtex	0.00	0.00	0.00	-19.60	19.60
CO2tex	0.00	0.00	0.00	-19.60	19.60
CO2tpp	0.00	0.00	0.00	-19.60	19.60
COBALT2abcpp	-854.76	141421.36	-835.67	-278090.42	276379.30
COBALT2t3pp	0.00	0.00	8.68	-10.92	28.28
COBALT2tex	0.00	0.00	0.00	-19.60	19.60
COBALT2tpp	0.00	0.00	-17.37	-36.97	2.23
COLIPAabcpp	-854.76	141421.36	-948.56	-278203.30	276266.42
COLIPAtex	0.00	0.00	0.00	-19.60	19.60
CPGNR1	39.22	346410.16	4.82	-679077.28	679007.36
CPGNR2	39.98	346410.16	5.57	-679076.52	679008.12
CPGNR3	-0.00	374165.74	-34.41	-733517.43	733369.07
CPGNUtex	0.00	0.00	-8.68	-28.28	10.92
CPGNUtpp	0.00	0.00	-43.42	-63.02	-23.82
CPGNabcpp	-854.76	141421.36	-844.35	-278099.10	276370.62
CPGNexs	0.00	173205.08	20.64	-339470.83	339551.89
CPGNtonex	0.00	0.00	-8.68	-28.28	10.92
CPPPGO	-1266.55	141421.36	-1254.51	-278509.26	275960.46
CPPPGO2	-772.00	374165.74	-759.96	-734302.36	732623.34
CRNBTCT	0.00	200000.00	-0.00	-392039.20	392039.20
CRNCAL2	-1093.83	223606.80	-1085.23	-439413.36	437242.89
CRNCAR	0.00	141421.36	0.00	-277205.46	277205.46
CRNCBCT	0.00	200000.00	-0.00	-392039.20	392039.20
CRNCDH	-239.08	141421.36	-239.08	-277444.54	276966.38
CRNDCAL2	-1093.83	223606.80	-1085.23	-439413.36	437242.89
CRNDabcpp	-854.76	141421.36	-853.04	-278107.78	276361.94
CRNDt2rpp	0.00	0.00	-8.68	-28.28	10.92
CRNabcpp	-854.76	141421.36	-853.04	-278107.78	276361.94
CRNt2rpp	0.00	0.00	-8.68	-28.28	10.92
CRNt7pp	0.00	0.00	0.00	-39.20	39.20
CRNt8pp	0.00	0.00	0.00	-39.20	39.20
CRNtex	0.00	0.00	0.00	-19.60	19.60
CS	239.08	200000.00	233.92	-391805.29	392273.12
CSND	159.66	141421.36	159.66	-277075.49	277355.03
CSNt2pp	0.00	0.00	-8.68	-28.28	10.92
CSNtex	0.00	0.00	0.00	-19.60	19.60
CTBTCAL2	-1093.83	223606.80	-1085.23	-439413.36	437242.89
CTBTabcpp	-854.76	141421.36	-853.04	-278107.78	276361.94
CTBTt2rpp	0.00	0.00	-8.68	-28.28	10.92
CTPS2	-854.76	244948.97	-854.76	-481043.24	479293.95
CU1Opp	-494.55	565685.43	-501.43	-1109313.18	1108350.09
CU1abcpp	-854.76	141421.36	-844.35	-278099.10	276370.62
CU2abcpp	-854.76	141421.36	-835.67	-278090.42	276379.30
CU2tex	0.00	0.00	0.00	-19.60	19.60
CU2tpp	0.00	0.00	-17.37	-36.97	2.23
CUt3	0.00	0.00	0.00	-19.60	19.60
CUtex	0.00	0.00	0.00	-19.60	19.60
CYANST	-554.79	100000.00	-556.51	-196595.71	195482.69
CYANSTpp	-554.79	100000.00	-556.51	-196595.71	195482.69
CYANtex	0.00	0.00	0.00	-19.60	19.60
CYNTAH	-165.58	17.48	-162.13	-265.29	-98.76
CYNTt2pp	0.00	0.00	0.00	-19.60	19.60
CYNTtex	0.00	0.00	0.00	-19.60	19.60
CYSDDS	171.20	141421.36	169.48	-277095.36	277354.76
CYSDS	171.20	141421.36	169.48	-277095.36	277354.76
CYSDabcpp	-854.76	141421.36	-853.04	-278107.78	276361.94
CYSDtex	0.00	0.00	0.00	-19.60	19.60
CYSS	-11.54	173205.08	-13.26	-339534.42	339507.90
CYSSADS	-300.70	141421.36	-295.54	-277530.69	276899.83
CYSTL	159.66	173205.08	157.94	-339403.00	339639.32
CYSTRS	-1972.40	223606.80	-1970.68	-440298.80	436357.45
CYSabc2pp	-854.76	141421.36	-853.04	-278107.78	276361.94
CYSabcpp	-854.76	141421.36	-853.04	-278107.78	276361.94
CYStex	0.00	0.00	0.00	-19.60	19.60
CYStpp	0.00	0.00	0.00	-19.60	19.60
CYTBD2pp	-247.28	141421.36	-229.91	-277430.32	276990.39
CYTBDpp	-247.28	141421.36	-229.91	-277430.32	276990.39
CYTBO3_4pp	-247.28	141421.36	-212.54	-277412.96	277007.76
CYTD	159.66	141421.36	159.66	-277075.49	277355.03
CYTDH	239.08	173205.08	239.08	-339292.17	339730.55
CYTDK2	-0.00	200000.00	1.72	-392037.48	392040.92
CYTDt2pp	0.00	0.00	-8.68	-28.28	10.92
CYTDt2rpp	0.00	0.00	-8.68	-28.28	10.92
CYTDtex	0.00	0.00	0.00	-19.60	19.60
CYTK1	0.00	200000.00	1.72	-392037.48	392040.92
CYTK2	0.00	200000.00	1.72	-392037.48	392040.92
DAAD	120.43	141421.36	118.71	-277136.03	277333.69
DADA	159.66	141421.36	159.66	-277075.49	277355.03
DADK	0.00	200000.00	1.72	-392037.48	392040.92
DADNt2pp	0.00	0.00	-8.68	-28.28	10.92
DADNtex	0.00	0.00	0.00	-19.60	19.60
DAGK120	-0.00	200000.00	1.72	-392037.48	392040.92
DAGK140	-0.00	200000.00	1.72	-392037.48	392040.92
DAGK141	-0.00	200000.00	1.72	-392037.48	392040.92
DAGK160	-0.00	200000.00	1.72	-392037.48	392040.92
DAGK161	-0.00	200000.00	1.72	-392037.48	392040.92
DAGK180	-0.00	200000.00	1.72	-392037.48	392040.92
DAGK181	-0.00	200000.00	1.72	-392037.48	392040.92
DALAt2pp	0.00	0.00	-8.68	-28.28	10.92
DALAtex	0.00	0.00	0.00	-19.60	19.60
DAMPtex	0.00	0.00	0.00	-19.60	19.60
DAPAL	80.24	141421.36	78.52	-277186.32	277263.80
DAPDC	-386.00	141421.36	-386.00	-277621.15	276809.37
DAPE	0.00	141421.36	0.00	-277205.46	277205.46
DAPabcpp	-854.76	141421.36	-853.04	-278107.78	276361.94
DAPtex	0.00	0.00	0.00	-19.60	19.60
DASYN120	-1972.40	173205.08	-1965.52	-341486.68	337555.64
DASYN140	-1972.40	173205.08	-1965.52	-341486.68	337555.64
DASYN141	-1972.40	173205.08	-1965.52	-341486.68	337555.64
DASYN160	-1972.40	173205.08	-1965.52	-341486.68	337555.64
DASYN161	-1972.40	173205.08	-1965.52	-341486.68	337555.64
DASYN180	-1972.40	173205.08	-1965.52	-341486.68	337555.64
DASYN181	-1972.40	173205.08	-1965.52	-341486.68	337555.64
DATPHs	159.66	141421.36	159.66	-277075.49	277355.03
DB4PS	-348.75	141421.36	-350.47	-277585.62	276844.90
DBTS	-707.83	200000.00	-707.83	-392766.64	391350.97
DCAtex	0.00	0.00	0.00	-19.60	19.60
DCMPtex	0.00	0.00	0.00	-19.60	19.60
DCTPD	159.66	141421.36	159.66	-277075.49	277355.03
DCYTD	159.66	141421.36	159.66	-277075.49	277355.03
DCYTt2pp	0.00	0.00	-8.68	-28.28	10.92
DCYTtex	0.00	0.00	0.00	-19.60	19.60
DDCAtexi	0.00	0.00	0.00	-19.60	19.60
DDGALK	-0.00	200000.00	-1.72	-392040.92	392037.48
DDGLCNt2rpp	0.00	0.00	0.00	-19.60	19.60
DDGLCNtex	0.00	0.00	0.00	-19.60	19.60
DDGLK	-0.00	200000.00	-1.72	-392040.92	392037.48
DDPA	-854.76	173205.08	-854.76	-340375.92	338666.40
DDPGALA	0.00	173205.08	3.44	-339527.81	339494.91
DGK1	0.00	200000.00	1.72	-392037.48	392040.92
DGMPtex	0.00	0.00	0.00	-19.60	19.60
DGSNt2pp	0.00	0.00	-8.68	-28.28	10.92
DGSNtex	0.00	0.00	0.00	-19.60	19.60
DHAD1	-239.08	141421.36	-239.08	-277444.54	276966.38
DHAD2	-239.08	141421.36	-239.08	-277444.54	276966.38
DHAPT	0.00	200000.00	3.44	-392035.76	392042.64
DHAtex	0.00	0.00	0.00	-19.60	19.60
DHAtpp	0.00	0.00	0.00	-19.60	19.60
DHBD	24.91	141421.36	21.47	-277203.59	277246.53
DHBS	-1972.40	173205.08	-1965.52	-341486.68	337555.64
DHBSH	239.08	173205.08	239.08	-339292.17	339730.55
DHCIND	24.91	141421.36	21.47	-277203.59	277246.53
DHCINDO	-16.40	141421.36	-19.84	-277215.21	277215.31
DHDPRy	-28.31	141421.36	-21.43	-277246.49	277203.63
DHDPS	-478.15	173205.08	-481.59	-339973.06	339049.65
DHFR	-28.31	141421.36	-21.43	-277246.49	277203.63
DHFS	-1093.83	223606.80	-1093.83	-439421.96	437234.29
DHNAOT4	-2358.40	173205.08	-2356.68	-341907.53	337154.39
DHNPA2	0.00	173205.08	-0.00	-339531.25	339491.47
DHORD2	0.00	200000.00	-0.00	-392039.20	392039.20
DHORD5	0.00	200000.00	-0.00	-392039.20	392039.20
DHORTS	239.08	141421.36	235.64	-276969.82	277441.09
DHPPD	24.91	141421.36	21.47	-277203.59	277246.53
DHPPDA2	159.66	141421.36	159.66	-277075.49	277355.03
DHPS2	-1972.40	173205.08	-1972.40	-341493.56	337548.76
DHPTDCs	-239.08	141421.36	-239.08	-277444.54	276966.38
DHPTPE	0.00	141421.36	0.00	-277205.46	277205.46
DHQS	-1093.83	141421.36	-1090.39	-278325.54	276104.98
DHQTi	-239.08	141421.36	-239.08	-277444.54	276966.38
DIMPtex	0.00	0.00	0.00	-19.60	19.60
DINSt2pp	0.00	0.00	-8.68	-28.28	10.92
DINStex	0.00	0.00	0.00	-19.60	19.60
DKGLCNR1	-28.31	141421.36	-21.43	-277246.49	277203.63
DKGLCNR2x	-24.91	141421.36	-21.47	-277246.53	277203.59
DKGLCNR2y	-28.31	141421.36	-21.43	-277246.49	277203.63
DKMPPD	-1219.91	141421.36	-1223.35	-278478.10	275991.62
DKMPPD3	-675.54	141421.36	-685.87	-277989.91	276538.62
DMATT	-1972.40	173205.08	-1972.40	-341493.56	337548.76
DMPPS	-263.98	141421.36	-260.54	-277485.60	276964.52
DMQMT	-0.00	200000.00	-0.00	-392039.20	392039.20
DMSOR1	-269.94	141421.36	-269.94	-277495.00	276955.12
DMSOR1pp	-269.94	141421.36	-269.94	-277495.00	276955.12
DMSOR2	-269.94	141421.36	-269.94	-277495.00	276955.12
DMSOR2pp	-269.94	141421.36	-269.94	-277495.00	276955.12
DMSOtex	0.00	0.00	0.00	-19.60	19.60
DMStex	0.00	0.00	0.00	-19.60	19.60
DM_4HBA	NaN	NaN	NaN	NaN	NaN
DM_5DRIB	NaN	NaN	NaN	NaN	NaN
DM_AACALD	NaN	NaN	NaN	NaN	NaN
DM_HMFURN	NaN	NaN	NaN	NaN	NaN
DM_OXAM	NaN	NaN	NaN	NaN	NaN
DNMPPA	-854.76	141421.36	-854.76	-278089.90	276340.61
DNTPPA	-1733.32	141421.36	-1731.60	-278966.75	275463.77
DOGULNR	-24.91	141421.36	-21.47	-277246.53	277203.59
DOPAtex	0.00	0.00	0.00	-19.60	19.60
DPCOAK	-0.00	200000.00	-5.16	-392044.36	392034.04
DPR	-28.31	141421.36	-21.43	-277246.49	277203.63
DRPA	0.00	173205.08	0.00	-339531.25	339491.47
DSBAO1	0.00	200000.00	-0.00	-392039.20	392039.20
DSBAO2	0.00	200000.00	0.00	-392039.20	392039.20
DSBCGT	0.00	264575.13	-1.72	-518598.09	518634.43
DSBDR	-62.44	141421.36	-62.44	-277287.50	277162.62
DSBGGT	0.00	264575.13	-1.72	-518598.09	518634.43
DSERDHr	28.31	141421.36	21.43	-277203.63	277246.49
DSERt2pp	0.00	0.00	-8.68	-28.28	10.92
DSERtex	0.00	0.00	0.00	-19.60	19.60
DTMPK	0.00	200000.00	1.72	-392037.48	392040.92
DTMPtex	0.00	0.00	0.00	-19.60	19.60
DUMPtex	0.00	0.00	0.00	-19.60	19.60
DURIK1	-0.00	200000.00	1.72	-392037.48	392040.92
DURIPP	1093.83	173205.08	1093.83	-338427.33	340614.99
DURIt2pp	0.00	0.00	-8.68	-28.28	10.92
DURItex	0.00	0.00	0.00	-19.60	19.60
DUTPDP	-1733.32	141421.36	-1731.60	-278966.75	275463.77
DXPRIi	-28.31	141421.36	-21.43	-277246.49	277203.63
DXPS	-386.00	173205.08	-384.28	-339905.44	339136.88
DXYLK	-0.00	200000.00	1.72	-392037.48	392040.92
D_LACt2pp	0.00	0.00	0.00	-19.60	19.60
D_LACtex	0.00	0.00	0.00	-19.60	19.60
E4PD	263.98	141421.36	255.38	-276969.68	277480.44
EAR100x	-24.91	141421.36	-21.47	-277246.53	277203.59
EAR100y	-28.31	141421.36	-21.43	-277246.49	277203.63
EAR120x	-24.91	141421.36	-21.47	-277246.53	277203.59
EAR120y	-28.31	141421.36	-21.43	-277246.49	277203.63
EAR121x	-24.91	141421.36	-21.47	-277246.53	277203.59
EAR121y	-28.31	141421.36	-21.43	-277246.49	277203.63
EAR140x	-24.91	141421.36	-21.47	-277246.53	277203.59
EAR140y	-28.31	141421.36	-21.43	-277246.49	277203.63
EAR141x	-24.91	141421.36	-21.47	-277246.53	277203.59
EAR141y	-28.31	141421.36	-21.43	-277246.49	277203.63
EAR160x	-24.91	141421.36	-21.47	-277246.53	277203.59
EAR160y	-28.31	141421.36	-21.43	-277246.49	277203.63
EAR161x	-24.91	141421.36	-21.47	-277246.53	277203.59
EAR161y	-28.31	141421.36	-21.43	-277246.49	277203.63
EAR180x	-24.91	141421.36	-21.47	-277246.53	277203.59
EAR180y	-28.31	141421.36	-21.43	-277246.49	277203.63
EAR181x	-24.91	141421.36	-21.47	-277246.53	277203.59
EAR181y	-28.31	141421.36	-21.43	-277246.49	277203.63
EAR40x	-24.91	141421.36	-21.47	-277246.53	277203.59
EAR40y	-28.31	141421.36	-21.43	-277246.49	277203.63
EAR60x	-24.91	141421.36	-21.47	-277246.53	277203.59
EAR60y	-28.31	141421.36	-21.43	-277246.49	277203.63
EAR80x	-24.91	141421.36	-21.47	-277246.53	277203.59
EAR80y	-28.31	141421.36	-21.43	-277246.49	277203.63
ECA4COLIPAtex	0.00	0.00	0.00	-19.60	19.60
ECA4OALpp	-0.00	200000.00	-67.09	-392106.29	391972.11
ECAP1pp	-0.00	244948.97	-6.88	-480146.07	480132.31
ECAP2pp	-0.00	200000.00	-8.60	-392047.80	392030.60
ECAP3pp	-0.00	200000.00	-10.32	-392049.52	392028.88
ECAtpp	0.00	0.00	-26.05	-45.65	-6.45
ECOAH1	-239.08	141421.36	-239.08	-277444.54	276966.38
ECOAH2	-239.08	141421.36	-239.08	-277444.54	276966.38
ECOAH3	-239.08	141421.36	-239.08	-277444.54	276966.38
ECOAH4	-239.08	141421.36	-239.08	-277444.54	276966.38
ECOAH5	-239.08	141421.36	-239.08	-277444.54	276966.38
ECOAH6	-239.08	141421.36	-239.08	-277444.54	276966.38
ECOAH7	-239.08	141421.36	-239.08	-277444.54	276966.38
ECOAH8	-239.08	141421.36	-239.08	-277444.54	276966.38
EDA	0.00	173205.08	3.44	-339527.81	339494.91
EDD	-239.08	141421.36	-239.08	-277444.54	276966.38
EDTXS1	0.00	200000.00	0.00	-392039.20	392039.20
EDTXS2	0.00	200000.00	0.00	-392039.20	392039.20
EDTXS3	0.00	200000.00	0.00	-392039.20	392039.20
EDTXS4	0.00	200000.00	0.00	-392039.20	392039.20
ENLIPAtex	0.00	0.00	0.00	-19.60	19.60
ENO	-239.08	141421.36	-239.08	-277444.54	276966.38
ENTCS	-0.00	741619.85	-25.81	-1453748.01	1453656.62
ENTERES	717.23	316227.77	712.07	-619173.33	620517.91
ENTERES2	717.23	331662.48	712.07	-649455.06	650759.86
ETHAAL	-79.42	141421.36	-79.42	-277314.57	277115.95
ETHAt2pp	0.00	0.00	-17.37	-36.97	2.23
ETHAtex	0.00	0.00	0.00	-19.60	19.60
ETHSO3abcpp	-854.76	141421.36	-844.35	-278099.10	276370.62
ETHSO3tex	0.00	0.00	0.00	-19.60	19.60
ETOHt2rpp	0.00	0.00	-8.68	-28.28	10.92
ETOHtex	0.00	0.00	0.00	-19.60	19.60
EX_12ppd_R(e)	NaN	NaN	NaN	NaN	NaN
EX_12ppd_S(e)	NaN	NaN	NaN	NaN	NaN
EX_14glucan(e)	NaN	NaN	NaN	NaN	NaN
EX_15dap(e)	NaN	NaN	NaN	NaN	NaN
EX_23camp(e)	NaN	NaN	NaN	NaN	NaN
EX_23ccmp(e)	NaN	NaN	NaN	NaN	NaN
EX_23cgmp(e)	NaN	NaN	NaN	NaN	NaN
EX_23cump(e)	NaN	NaN	NaN	NaN	NaN
EX_23dappa(e)	NaN	NaN	NaN	NaN	NaN
EX_26dap_M(e)	NaN	NaN	NaN	NaN	NaN
EX_2ddglcn(e)	NaN	NaN	NaN	NaN	NaN
EX_34dhpac(e)	NaN	NaN	NaN	NaN	NaN
EX_3amp(e)	NaN	NaN	NaN	NaN	NaN
EX_3cmp(e)	NaN	NaN	NaN	NaN	NaN
EX_3gmp(e)	NaN	NaN	NaN	NaN	NaN
EX_3hcinnm(e)	NaN	NaN	NaN	NaN	NaN
EX_3hpppn(e)	NaN	NaN	NaN	NaN	NaN
EX_3ump(e)	NaN	NaN	NaN	NaN	NaN
EX_4abut(e)	NaN	NaN	NaN	NaN	NaN
EX_4hoxpacd(e)	NaN	NaN	NaN	NaN	NaN
EX_5dglcn(e)	NaN	NaN	NaN	NaN	NaN
EX_LalaDgluMdapDala(e)	NaN	NaN	NaN	NaN	NaN
EX_LalaDgluMdap(e)	NaN	NaN	NaN	NaN	NaN
EX_ac(e)	NaN	NaN	NaN	NaN	NaN
EX_acac(e)	NaN	NaN	NaN	NaN	NaN
EX_acald(e)	NaN	NaN	NaN	NaN	NaN
EX_acgal1p(e)	NaN	NaN	NaN	NaN	NaN
EX_acgal(e)	NaN	NaN	NaN	NaN	NaN
EX_acgam1p(e)	NaN	NaN	NaN	NaN	NaN
EX_acgam(e)	NaN	NaN	NaN	NaN	NaN
EX_acmana(e)	NaN	NaN	NaN	NaN	NaN
EX_acmum(e)	NaN	NaN	NaN	NaN	NaN
EX_acnam(e)	NaN	NaN	NaN	NaN	NaN
EX_acolipa(e)	NaN	NaN	NaN	NaN	NaN
EX_acser(e)	NaN	NaN	NaN	NaN	NaN
EX_ade(e)	NaN	NaN	NaN	NaN	NaN
EX_adn(e)	NaN	NaN	NaN	NaN	NaN
EX_adocbl(e)	NaN	NaN	NaN	NaN	NaN
EX_ag(e)	NaN	NaN	NaN	NaN	NaN
EX_agm(e)	NaN	NaN	NaN	NaN	NaN
EX_akg(e)	NaN	NaN	NaN	NaN	NaN
EX_ala_B(e)	NaN	NaN	NaN	NaN	NaN
EX_ala_D(e)	NaN	NaN	NaN	NaN	NaN
EX_ala_L(e)	NaN	NaN	NaN	NaN	NaN
EX_alaala(e)	NaN	NaN	NaN	NaN	NaN
EX_all_D(e)	NaN	NaN	NaN	NaN	NaN
EX_alltn(e)	NaN	NaN	NaN	NaN	NaN
EX_amp(e)	NaN	NaN	NaN	NaN	NaN
EX_anhgm(e)	NaN	NaN	NaN	NaN	NaN
EX_arab_L(e)	NaN	NaN	NaN	NaN	NaN
EX_arbtn(e)	NaN	NaN	NaN	NaN	NaN
EX_arbtn_fe3(e)	NaN	NaN	NaN	NaN	NaN
EX_arg_L(e)	NaN	NaN	NaN	NaN	NaN
EX_ascb_L(e)	NaN	NaN	NaN	NaN	NaN
EX_asn_L(e)	NaN	NaN	NaN	NaN	NaN
EX_aso3(e)	NaN	NaN	NaN	NaN	NaN
EX_asp_L(e)	NaN	NaN	NaN	NaN	NaN
EX_but(e)	NaN	NaN	NaN	NaN	NaN
EX_butso3(e)	NaN	NaN	NaN	NaN	NaN
EX_ca2(e)	NaN	NaN	NaN	NaN	NaN
EX_cbi(e)	NaN	NaN	NaN	NaN	NaN
EX_cbl1(e)	NaN	NaN	NaN	NaN	NaN
EX_cd2(e)	NaN	NaN	NaN	NaN	NaN
EX_cgly(e)	NaN	NaN	NaN	NaN	NaN
EX_chol(e)	NaN	NaN	NaN	NaN	NaN
EX_cit(e)	NaN	NaN	NaN	NaN	NaN
EX_cl(e)	NaN	NaN	NaN	NaN	NaN
EX_cmp(e)	NaN	NaN	NaN	NaN	NaN
EX_co2(e)	NaN	NaN	NaN	NaN	NaN
EX_cobalt2(e)	NaN	NaN	NaN	NaN	NaN
EX_colipa(e)	NaN	NaN	NaN	NaN	NaN
EX_cpgn(e)	NaN	NaN	NaN	NaN	NaN
EX_cpgn_un(e)	NaN	NaN	NaN	NaN	NaN
EX_crn(e)	NaN	NaN	NaN	NaN	NaN
EX_csn(e)	NaN	NaN	NaN	NaN	NaN
EX_cu2(e)	NaN	NaN	NaN	NaN	NaN
EX_cu(e)	NaN	NaN	NaN	NaN	NaN
EX_cyan(e)	NaN	NaN	NaN	NaN	NaN
EX_cynt(e)	NaN	NaN	NaN	NaN	NaN
EX_cys_D(e)	NaN	NaN	NaN	NaN	NaN
EX_cys_L(e)	NaN	NaN	NaN	NaN	NaN
EX_cytd(e)	NaN	NaN	NaN	NaN	NaN
EX_dad_2(e)	NaN	NaN	NaN	NaN	NaN
EX_damp(e)	NaN	NaN	NaN	NaN	NaN
EX_dca(e)	NaN	NaN	NaN	NaN	NaN
EX_dcmp(e)	NaN	NaN	NaN	NaN	NaN
EX_dcyt(e)	NaN	NaN	NaN	NaN	NaN
EX_ddca(e)	NaN	NaN	NaN	NaN	NaN
EX_dgmp(e)	NaN	NaN	NaN	NaN	NaN
EX_dgsn(e)	NaN	NaN	NaN	NaN	NaN
EX_dha(e)	NaN	NaN	NaN	NaN	NaN
EX_dimp(e)	NaN	NaN	NaN	NaN	NaN
EX_din(e)	NaN	NaN	NaN	NaN	NaN
EX_dms(e)	NaN	NaN	NaN	NaN	NaN
EX_dmso(e)	NaN	NaN	NaN	NaN	NaN
EX_dopa(e)	NaN	NaN	NaN	NaN	NaN
EX_dtmp(e)	NaN	NaN	NaN	NaN	NaN
EX_dump(e)	NaN	NaN	NaN	NaN	NaN
EX_duri(e)	NaN	NaN	NaN	NaN	NaN
EX_eca4colipa(e)	NaN	NaN	NaN	NaN	NaN
EX_enlipa(e)	NaN	NaN	NaN	NaN	NaN
EX_enter(e)	NaN	NaN	NaN	NaN	NaN
EX_etha(e)	NaN	NaN	NaN	NaN	NaN
EX_ethso3(e)	NaN	NaN	NaN	NaN	NaN
EX_etoh(e)	NaN	NaN	NaN	NaN	NaN
EX_f6p(e)	NaN	NaN	NaN	NaN	NaN
EX_fald(e)	NaN	NaN	NaN	NaN	NaN
EX_fe2(e)	NaN	NaN	NaN	NaN	NaN
EX_fe3(e)	NaN	NaN	NaN	NaN	NaN
EX_fe3dcit(e)	NaN	NaN	NaN	NaN	NaN
EX_fe3dhbzs(e)	NaN	NaN	NaN	NaN	NaN
EX_fe3hox(e)	NaN	NaN	NaN	NaN	NaN
EX_fe3hox_un(e)	NaN	NaN	NaN	NaN	NaN
EX_fecrm(e)	NaN	NaN	NaN	NaN	NaN
EX_fecrm_un(e)	NaN	NaN	NaN	NaN	NaN
EX_feenter(e)	NaN	NaN	NaN	NaN	NaN
EX_feoxam(e)	NaN	NaN	NaN	NaN	NaN
EX_feoxam_un(e)	NaN	NaN	NaN	NaN	NaN
EX_for(e)	NaN	NaN	NaN	NaN	NaN
EX_fru(e)	NaN	NaN	NaN	NaN	NaN
EX_frulys(e)	NaN	NaN	NaN	NaN	NaN
EX_fruur(e)	NaN	NaN	NaN	NaN	NaN
EX_fuc_L(e)	NaN	NaN	NaN	NaN	NaN
EX_fum(e)	NaN	NaN	NaN	NaN	NaN
EX_g1p(e)	NaN	NaN	NaN	NaN	NaN
EX_g3pc(e)	NaN	NaN	NaN	NaN	NaN
EX_g3pe(e)	NaN	NaN	NaN	NaN	NaN
EX_g3pg(e)	NaN	NaN	NaN	NaN	NaN
EX_g3pi(e)	NaN	NaN	NaN	NaN	NaN
EX_g3ps(e)	NaN	NaN	NaN	NaN	NaN
EX_g6p(e)	NaN	NaN	NaN	NaN	NaN
EX_gal1p(e)	NaN	NaN	NaN	NaN	NaN
EX_gal_bD(e)	NaN	NaN	NaN	NaN	NaN
EX_gal(e)	NaN	NaN	NaN	NaN	NaN
EX_galct_D(e)	NaN	NaN	NaN	NaN	NaN
EX_galctn_D(e)	NaN	NaN	NaN	NaN	NaN
EX_galctn_L(e)	NaN	NaN	NaN	NaN	NaN
EX_galt(e)	NaN	NaN	NaN	NaN	NaN
EX_galur(e)	NaN	NaN	NaN	NaN	NaN
EX_gam6p(e)	NaN	NaN	NaN	NaN	NaN
EX_gam(e)	NaN	NaN	NaN	NaN	NaN
EX_gbbtn(e)	NaN	NaN	NaN	NaN	NaN
EX_gdp(e)	NaN	NaN	NaN	NaN	NaN
EX_glc(e)	NaN	NaN	NaN	NaN	NaN
EX_glcn(e)	NaN	NaN	NaN	NaN	NaN
EX_glcr(e)	NaN	NaN	NaN	NaN	NaN
EX_glcur1p(e)	NaN	NaN	NaN	NaN	NaN
EX_glcur(e)	NaN	NaN	NaN	NaN	NaN
EX_gln_L(e)	NaN	NaN	NaN	NaN	NaN
EX_glu_L(e)	NaN	NaN	NaN	NaN	NaN
EX_gly(e)	NaN	NaN	NaN	NaN	NaN
EX_glyald(e)	NaN	NaN	NaN	NaN	NaN
EX_glyb(e)	NaN	NaN	NaN	NaN	NaN
EX_glyc2p(e)	NaN	NaN	NaN	NaN	NaN
EX_glyc3p(e)	NaN	NaN	NaN	NaN	NaN
EX_glyc_R(e)	NaN	NaN	NaN	NaN	NaN
EX_glyc(e)	NaN	NaN	NaN	NaN	NaN
EX_glyclt(e)	NaN	NaN	NaN	NaN	NaN
EX_gmp(e)	NaN	NaN	NaN	NaN	NaN
EX_gsn(e)	NaN	NaN	NaN	NaN	NaN
EX_gthox(e)	NaN	NaN	NaN	NaN	NaN
EX_gthrd(e)	NaN	NaN	NaN	NaN	NaN
EX_gtp(e)	NaN	NaN	NaN	NaN	NaN
EX_gua(e)	NaN	NaN	NaN	NaN	NaN
EX_h2(e)	NaN	NaN	NaN	NaN	NaN
EX_h2o2(e)	NaN	NaN	NaN	NaN	NaN
EX_h2o(e)	NaN	NaN	NaN	NaN	NaN
EX_h2s(e)	NaN	NaN	NaN	NaN	NaN
EX_h(e)	NaN	NaN	NaN	NaN	NaN
EX_hacolipa(e)	NaN	NaN	NaN	NaN	NaN
EX_halipa(e)	NaN	NaN	NaN	NaN	NaN
EX_hdca(e)	NaN	NaN	NaN	NaN	NaN
EX_hdcea(e)	NaN	NaN	NaN	NaN	NaN
EX_hg2(e)	NaN	NaN	NaN	NaN	NaN
EX_his_L(e)	NaN	NaN	NaN	NaN	NaN
EX_hom_L(e)	NaN	NaN	NaN	NaN	NaN
EX_hxa(e)	NaN	NaN	NaN	NaN	NaN
EX_hxan(e)	NaN	NaN	NaN	NaN	NaN
